stkcd,trdate,clprice
600048 保利地產,2016/04/20,9.15
600050 中國聯通,2016/04/20,4.19
600104 上汽集團,2016/04/20,20.21
600109 國金證券,2016/04/20,13.49
600111 北方稀土,2016/04/20,14.32
600150 中國船舶,2016/04/20,23.38
600518 康美藥業,2016/04/20,15.18
600519 貴州茅台,2016/04/20,238.44
600585 海螺水泥,2016/04/20,17.31
600637 東方明珠,2016/04/20,27.23
600795 國電電力,2016/04/20,3.01
600837 海通證券,2016/04/20,15.26
600887 伊利股份,2016/04/20,13.717
600893 中航動力,2016/04/20,37.01
600958 東方證券,2016/04/20,18.94
600999 招商證券,2016/04/20,17.74
601006 大秦鐵路,2016/04/20,6.65
601088 中國神華,2016/04/20,14.85
601166 興業銀行,2016/04/20,15.88
601169 北京銀行,2016/04/20,10.3
601186 中國鐵建,2016/04/20,11.02
601211 國泰君安,2016/04/20,19.06
601288 農業銀行,2016/04/20,3.14
601318 中國平安,2016/04/20,32.21
601328 交通銀行,2016/04/20,5.52
601336 新華保險,2016/04/20,39.14
601390 中國中鐵,2016/04/20,7.82
601398 工商銀行,2016/04/20,4.29
601601 中國太保,2016/04/20,27.41
601628 中國人壽,2016/04/20,23.12
601668 中國建築,2016/04/20,5.54
601669 中國電建,2016/04/20,6.4
601688 華泰證券,2016/04/20,17.58
601766 中國中車,2016/04/20,9.87
601800 中國交建,2016/04/20,11.79
601818 光大銀行,2016/04/20,3.69
601857 中國石油,2016/04/20,7.59
601901 方正證券,2016/04/20,7.72
601985 中國核電,2016/04/20,7.22
601988 中國銀行,2016/04/20,3.36
601989 中國重工,2016/04/20,6.5
601998 中信銀行,2016/04/20,5.89
600000 浦發銀行,2016/04/19,17.9
600010 包鋼股份,2016/04/19,3.16
600015 華夏銀行,2016/04/19,10.22
600016 民生銀行,2016/04/19,9.2
600018 上港集團,2016/04/19,5.2
600028 中國石化,2016/04/19,4.87
600030 中信證券,2016/04/19,17.44
600036 招商銀行,2016/04/19,17.11
600048 保利地產,2016/04/19,9.29
600050 中國聯通,2016/04/19,4.33
600104 上汽集團,2016/04/19,20.25
600109 國金證券,2016/04/19,13.98
600111 北方稀土,2016/04/19,13.64
600150 中國船舶,2016/04/19,24.75
600518 康美藥業,2016/04/19,15.25
600519 貴州茅台,2016/04/19,243.18
600585 海螺水泥,2016/04/19,17.38
600637 東方明珠,2016/04/19,28.05
600795 國電電力,2016/04/19,3.07
600837 海通證券,2016/04/19,15.09
600887 伊利股份,2016/04/19,14.066
600893 中航動力,2016/04/19,37.93
600958 東方證券,2016/04/19,19.1
600999 招商證券,2016/04/19,17.76
601006 大秦鐵路,2016/04/19,6.74
601088 中國神華,2016/04/19,15.07
601166 興業銀行,2016/04/19,15.87
601169 北京銀行,2016/04/19,10.19
601186 中國鐵建,2016/04/19,11.17
601211 國泰君安,2016/04/19,19.39
601288 農業銀行,2016/04/19,3.16
601318 中國平安,2016/04/19,31.93
601328 交通銀行,2016/04/19,5.52
601336 新華保險,2016/04/19,39.48
601390 中國中鐵,2016/04/19,8.05
601398 工商銀行,2016/04/19,4.29
601601 中國太保,2016/04/19,26.64
601628 中國人壽,2016/04/19,23.12
601668 中國建築,2016/04/19,5.64
601669 中國電建,2016/04/19,6.56
601688 華泰證券,2016/04/19,17.74
601766 中國中車,2016/04/19,10.07
601800 中國交建,2016/04/19,12.09
601818 光大銀行,2016/04/19,3.72
601857 中國石油,2016/04/19,7.65
601901 方正證券,2016/04/19,7.85
601985 中國核電,2016/04/19,7.46
601988 中國銀行,2016/04/19,3.38
601989 中國重工,2016/04/19,6.89
601998 中信銀行,2016/04/19,5.99
600000 浦發銀行,2016/04/18,17.81
600010 包鋼股份,2016/04/18,3.12
600015 華夏銀行,2016/04/18,10.22
600016 民生銀行,2016/04/18,9.19
600018 上港集團,2016/04/18,5.18
600028 中國石化,2016/04/18,4.86
600030 中信證券,2016/04/18,17.36
600036 招商銀行,2016/04/18,17.06
600048 保利地產,2016/04/18,9.29
600050 中國聯通,2016/04/18,4.35
600104 上汽集團,2016/04/18,20.19
600109 國金證券,2016/04/18,13.88
600111 北方稀土,2016/04/18,13.17
600150 中國船舶,2016/04/18,24.69
600518 康美藥業,2016/04/18,15.27
600519 貴州茅台,2016/04/18,243.68
600585 海螺水泥,2016/04/18,17.36
600637 東方明珠,2016/04/18,27.97
600795 國電電力,2016/04/18,3.06
600837 海通證券,2016/04/18,14.99
600887 伊利股份,2016/04/18,13.969
600893 中航動力,2016/04/18,37.92
600958 東方證券,2016/04/18,19.03
600999 招商證券,2016/04/18,17.61
601006 大秦鐵路,2016/04/18,6.73
601088 中國神華,2016/04/18,15.23
601166 興業銀行,2016/04/18,15.87
601169 北京銀行,2016/04/18,10.12
601186 中國鐵建,2016/04/18,11.15
601211 國泰君安,2016/04/18,19.31
601288 農業銀行,2016/04/18,3.16
601318 中國平安,2016/04/18,31.79
601328 交通銀行,2016/04/18,5.52
601336 新華保險,2016/04/18,39.51
601390 中國中鐵,2016/04/18,8.04
601398 工商銀行,2016/04/18,4.29
601601 中國太保,2016/04/18,26.47
601628 中國人壽,2016/04/18,23.17
601668 中國建築,2016/04/18,5.65
601669 中國電建,2016/04/18,6.55
601688 華泰證券,2016/04/18,17.62
601766 中國中車,2016/04/18,10.07
601800 中國交建,2016/04/18,12.11
601818 光大銀行,2016/04/18,3.73
601857 中國石油,2016/04/18,7.59
601901 方正證券,2016/04/18,7.77
601985 中國核電,2016/04/18,7.47
601988 中國銀行,2016/04/18,3.39
601989 中國重工,2016/04/18,6.88
601998 中信銀行,2016/04/18,6.03
600000 浦發銀行,2016/04/15,17.89
600010 包鋼股份,2016/04/15,3.14
600015 華夏銀行,2016/04/15,10.36
600016 民生銀行,2016/04/15,9.21
600018 上港集團,2016/04/15,5.26
600028 中國石化,2016/04/15,5.01
600030 中信證券,2016/04/15,17.9
600036 招商銀行,2016/04/15,16.93
600048 保利地產,2016/04/15,9.49
600050 中國聯通,2016/04/15,4.42
600104 上汽集團,2016/04/15,20.48
600109 國金證券,2016/04/15,14.28
600111 北方稀土,2016/04/15,13.6
600150 中國船舶,2016/04/15,25.58
600518 康美藥業,2016/04/15,15.38
600519 貴州茅台,2016/04/15,244.9
600585 海螺水泥,2016/04/15,17.6
600637 東方明珠,2016/04/15,28.66
600795 國電電力,2016/04/15,3.1
600837 海通證券,2016/04/15,15.03
600887 伊利股份,2016/04/15,14.134
600893 中航動力,2016/04/15,39.17
600958 東方證券,2016/04/15,19.4
600999 招商證券,2016/04/15,18.12
601006 大秦鐵路,2016/04/15,6.84
601088 中國神華,2016/04/15,15.25
601166 興業銀行,2016/04/15,15.84
601169 北京銀行,2016/04/15,10.25
601186 中國鐵建,2016/04/15,11.44
601211 國泰君安,2016/04/15,19.85
601288 農業銀行,2016/04/15,3.18
601318 中國平安,2016/04/15,31.99
601328 交通銀行,2016/04/15,5.59
601336 新華保險,2016/04/15,40.34
601390 中國中鐵,2016/04/15,8.19
601398 工商銀行,2016/04/15,4.3
601601 中國太保,2016/04/15,26.48
601628 中國人壽,2016/04/15,23.52
601668 中國建築,2016/04/15,5.73
601669 中國電建,2016/04/15,6.67
601688 華泰證券,2016/04/15,18.09
601766 中國中車,2016/04/15,10.23
601800 中國交建,2016/04/15,12.37
601818 光大銀行,2016/04/15,3.78
601857 中國石油,2016/04/15,7.75
601901 方正證券,2016/04/15,8
601985 中國核電,2016/04/15,7.62
601988 中國銀行,2016/04/15,3.42
601989 中國重工,2016/04/15,7.05
601998 中信銀行,2016/04/15,6.14
600000 浦發銀行,2016/04/14,17.8
600010 包鋼股份,2016/04/14,3.18
600015 華夏銀行,2016/04/14,10.32
600016 民生銀行,2016/04/14,9.11
600018 上港集團,2016/04/14,5.31
600028 中國石化,2016/04/14,5.04
600030 中信證券,2016/04/14,18
600036 招商銀行,2016/04/14,16.46
600048 保利地產,2016/04/14,9.49
600050 中國聯通,2016/04/14,4.47
600104 上汽集團,2016/04/14,20.58
600109 國金證券,2016/04/14,14.37
600111 北方稀土,2016/04/14,13.4
600150 中國船舶,2016/04/14,25.5
600518 康美藥業,2016/04/14,15.49
600519 貴州茅台,2016/04/14,242.76
600585 海螺水泥,2016/04/14,17.85
600637 東方明珠,2016/04/14,28.91
600795 國電電力,2016/04/14,3.12
600837 海通證券,2016/04/14,14.95
600887 伊利股份,2016/04/14,14.183
600893 中航動力,2016/04/14,39.46
600958 東方證券,2016/04/14,19.45
600999 招商證券,2016/04/14,18.36
601006 大秦鐵路,2016/04/14,6.86
601088 中國神華,2016/04/14,15.37
601166 興業銀行,2016/04/14,15.67
601169 北京銀行,2016/04/14,10.21
601186 中國鐵建,2016/04/14,11.47
601211 國泰君安,2016/04/14,20
601288 農業銀行,2016/04/14,3.19
601318 中國平安,2016/04/14,32.02
601328 交通銀行,2016/04/14,5.59
601336 新華保險,2016/04/14,40.43
601390 中國中鐵,2016/04/14,8.25
601398 工商銀行,2016/04/14,4.31
601601 中國太保,2016/04/14,26.29
601628 中國人壽,2016/04/14,23.69
601668 中國建築,2016/04/14,5.74
601669 中國電建,2016/04/14,6.73
601688 華泰證券,2016/04/14,17.99
601766 中國中車,2016/04/14,10.31
601800 中國交建,2016/04/14,12.53
601818 光大銀行,2016/04/14,3.79
601857 中國石油,2016/04/14,7.77
601901 方正證券,2016/04/14,8.06
601985 中國核電,2016/04/14,7.68
601988 中國銀行,2016/04/14,3.42
601989 中國重工,2016/04/14,7
601998 中信銀行,2016/04/14,6.12
600000 浦發銀行,2016/04/13,17.74
600010 包鋼股份,2016/04/13,3.22
600015 華夏銀行,2016/04/13,10.3
600016 民生銀行,2016/04/13,9.11
600018 上港集團,2016/04/13,5.3
600028 中國石化,2016/04/13,5.08
600030 中信證券,2016/04/13,17.85
600036 招商銀行,2016/04/13,16.48
600048 保利地產,2016/04/13,9.4
600050 中國聯通,2016/04/13,4.44
600104 上汽集團,2016/04/13,20.41
600109 國金證券,2016/04/13,14.38
600111 北方稀土,2016/04/13,13.47
600150 中國船舶,2016/04/13,25.31
600518 康美藥業,2016/04/13,15.36
600519 貴州茅台,2016/04/13,242.24
600585 海螺水泥,2016/04/13,17.66
600637 東方明珠,2016/04/13,28.82
600795 國電電力,2016/04/13,3.12
600837 海通證券,2016/04/13,14.91
600887 伊利股份,2016/04/13,14.066
600893 中航動力,2016/04/13,39.39
600958 東方證券,2016/04/13,19.49
600999 招商證券,2016/04/13,18.25
601006 大秦鐵路,2016/04/13,6.85
601088 中國神華,2016/04/13,15.45
601166 興業銀行,2016/04/13,15.66
601169 北京銀行,2016/04/13,10.06
601186 中國鐵建,2016/04/13,11.39
601211 國泰君安,2016/04/13,19.94
601288 農業銀行,2016/04/13,3.19
601318 中國平安,2016/04/13,31.91
601328 交通銀行,2016/04/13,5.57
601336 新華保險,2016/04/13,40.21
601390 中國中鐵,2016/04/13,8.18
601398 工商銀行,2016/04/13,4.32
601601 中國太保,2016/04/13,26.25
601628 中國人壽,2016/04/13,23.46
601668 中國建築,2016/04/13,5.73
601669 中國電建,2016/04/13,6.68
601688 華泰證券,2016/04/13,17.59
601766 中國中車,2016/04/13,10.21
601800 中國交建,2016/04/13,12.41
601818 光大銀行,2016/04/13,3.78
601857 中國石油,2016/04/13,7.79
601901 方正證券,2016/04/13,8.03
601985 中國核電,2016/04/13,7.64
601988 中國銀行,2016/04/13,3.42
601989 中國重工,2016/04/13,6.95
601998 中信銀行,2016/04/13,6.12
600000 浦發銀行,2016/04/12,17.62
600010 包鋼股份,2016/04/12,3.06
600015 華夏銀行,2016/04/12,10.22
600016 民生銀行,2016/04/12,9.03
600018 上港集團,2016/04/12,5.23
600028 中國石化,2016/04/12,4.94
600030 中信證券,2016/04/12,17.34
600036 招商銀行,2016/04/12,16.29
600048 保利地產,2016/04/12,9.24
600050 中國聯通,2016/04/12,4.38
600104 上汽集團,2016/04/12,20.39
600109 國金證券,2016/04/12,14.02
600111 北方稀土,2016/04/12,12.9
600150 中國船舶,2016/04/12,24.66
600518 康美藥業,2016/04/12,15.26
600519 貴州茅台,2016/04/12,244.92
600585 海螺水泥,2016/04/12,17.2
600637 東方明珠,2016/04/12,28.4
600795 國電電力,2016/04/12,3.06
600837 海通證券,2016/04/12,14.58
600887 伊利股份,2016/04/12,14.018
600893 中航動力,2016/04/12,38.92
600958 東方證券,2016/04/12,18.91
600999 招商證券,2016/04/12,17.71
601006 大秦鐵路,2016/04/12,6.76
601088 中國神華,2016/04/12,14.97
601166 興業銀行,2016/04/12,15.6
601169 北京銀行,2016/04/12,10.01
601186 中國鐵建,2016/04/12,11.25
601211 國泰君安,2016/04/12,19.39
601288 農業銀行,2016/04/12,3.16
601318 中國平安,2016/04/12,31.55
601328 交通銀行,2016/04/12,5.52
601336 新華保險,2016/04/12,39.56
601390 中國中鐵,2016/04/12,8.04
601398 工商銀行,2016/04/12,4.28
601601 中國太保,2016/04/12,26
601628 中國人壽,2016/04/12,23.12
601668 中國建築,2016/04/12,5.65
601669 中國電建,2016/04/12,6.59
601688 華泰證券,2016/04/12,16.98
601766 中國中車,2016/04/12,10.08
601800 中國交建,2016/04/12,12.18
601818 光大銀行,2016/04/12,3.74
601857 中國石油,2016/04/12,7.65
601901 方正證券,2016/04/12,7.86
601985 中國核電,2016/04/12,7.56
601988 中國銀行,2016/04/12,3.39
601989 中國重工,2016/04/12,6.9
601998 中信銀行,2016/04/12,6
600000 浦發銀行,2016/04/11,17.67
600010 包鋼股份,2016/04/11,3.08
600015 華夏銀行,2016/04/11,10.25
600016 民生銀行,2016/04/11,9.01
600018 上港集團,2016/04/11,5.26
600028 中國石化,2016/04/11,4.94
600030 中信證券,2016/04/11,17.39
600036 招商銀行,2016/04/11,16.31
600048 保利地產,2016/04/11,9.36
600050 中國聯通,2016/04/11,4.41
600104 上汽集團,2016/04/11,20.42
600109 國金證券,2016/04/11,14.1
600111 北方稀土,2016/04/11,12.96
600150 中國船舶,2016/04/11,24.91
600518 康美藥業,2016/04/11,15.5
600519 貴州茅台,2016/04/11,243.72
600585 海螺水泥,2016/04/11,17.05
600637 東方明珠,2016/04/11,28.71
600795 國電電力,2016/04/11,3.08
600837 海通證券,2016/04/11,14.46
600887 伊利股份,2016/04/11,14.095
600893 中航動力,2016/04/11,38.93
600958 東方證券,2016/04/11,19.26
600999 招商證券,2016/04/11,17.79
601006 大秦鐵路,2016/04/11,6.9
601088 中國神華,2016/04/11,14.43
601166 興業銀行,2016/04/11,15.61
601169 北京銀行,2016/04/11,10.01
601186 中國鐵建,2016/04/11,11.24
601211 國泰君安,2016/04/11,19.52
601288 農業銀行,2016/04/11,3.17
601318 中國平安,2016/04/11,31.51
601328 交通銀行,2016/04/11,5.56
601336 新華保險,2016/04/11,39.4
601390 中國中鐵,2016/04/11,8.1
601398 工商銀行,2016/04/11,4.29
601601 中國太保,2016/04/11,26
601628 中國人壽,2016/04/11,23.23
601668 中國建築,2016/04/11,5.65
601669 中國電建,2016/04/11,6.63
601688 華泰證券,2016/04/11,17.08
601766 中國中車,2016/04/11,10.17
601800 中國交建,2016/04/11,12.35
601818 光大銀行,2016/04/11,3.75
601857 中國石油,2016/04/11,7.64
601901 方正證券,2016/04/11,7.87
601985 中國核電,2016/04/11,7.65
601988 中國銀行,2016/04/11,3.39
601989 中國重工,2016/04/11,6.97
601998 中信銀行,2016/04/11,6.03
600000 浦發銀行,2016/04/08,17.6
600010 包鋼股份,2016/04/08,2.99
600015 華夏銀行,2016/04/08,10.16
600016 民生銀行,2016/04/08,8.99
600018 上港集團,2016/04/08,5.21
600028 中國石化,2016/04/08,4.87
600030 中信證券,2016/04/08,16.94
600036 招商銀行,2016/04/08,16.16
600048 保利地產,2016/04/08,9.22
600050 中國聯通,2016/04/08,4.34
600104 上汽集團,2016/04/08,20.18
600109 國金證券,2016/04/08,13.62
600111 北方稀土,2016/04/08,12.53
600150 中國船舶,2016/04/08,24.49
600518 康美藥業,2016/04/08,15.18
600519 貴州茅台,2016/04/08,249.86
600585 海螺水泥,2016/04/08,16.49
600637 東方明珠,2016/04/08,28.32
600795 國電電力,2016/04/08,3.05
600837 海通證券,2016/04/08,14.18
600887 伊利股份,2016/04/08,13.921
600893 中航動力,2016/04/08,38.28
600958 東方證券,2016/04/08,18.71
600999 招商證券,2016/04/08,17.24
601006 大秦鐵路,2016/04/08,6.81
601088 中國神華,2016/04/08,14.13
601166 興業銀行,2016/04/08,15.4
601169 北京銀行,2016/04/08,9.95
601186 中國鐵建,2016/04/08,11.05
601211 國泰君安,2016/04/08,18.88
601288 農業銀行,2016/04/08,3.16
601318 中國平安,2016/04/08,31.16
601328 交通銀行,2016/04/08,5.52
601336 新華保險,2016/04/08,38.71
601390 中國中鐵,2016/04/08,7.97
601398 工商銀行,2016/04/08,4.26
601601 中國太保,2016/04/08,25.99
601628 中國人壽,2016/04/08,22.95
601668 中國建築,2016/04/08,5.59
601669 中國電建,2016/04/08,6.5
601688 華泰證券,2016/04/08,16.49
601766 中國中車,2016/04/08,10.04
601800 中國交建,2016/04/08,12.14
601818 光大銀行,2016/04/08,3.72
601857 中國石油,2016/04/08,7.52
601901 方正證券,2016/04/08,7.61
601985 中國核電,2016/04/08,7.53
601988 中國銀行,2016/04/08,3.36
601989 中國重工,2016/04/08,6.88
601998 中信銀行,2016/04/08,5.97
600000 浦發銀行,2016/04/07,17.69
600010 包鋼股份,2016/04/07,3.03
600015 華夏銀行,2016/04/07,10.16
600016 民生銀行,2016/04/07,8.99
600018 上港集團,2016/04/07,5.24
600028 中國石化,2016/04/07,4.95
600030 中信證券,2016/04/07,17.33
600036 招商銀行,2016/04/07,16.1
600048 保利地產,2016/04/07,9.37
600050 中國聯通,2016/04/07,4.41
600104 上汽集團,2016/04/07,20.19
600109 國金證券,2016/04/07,13.88
600111 北方稀土,2016/04/07,12.71
600150 中國船舶,2016/04/07,24.98
600518 康美藥業,2016/04/07,15.46
600519 貴州茅台,2016/04/07,254.11
600585 海螺水泥,2016/04/07,16.52
600637 東方明珠,2016/04/07,28.63
600795 國電電力,2016/04/07,3.08
600837 海通證券,2016/04/07,14.25
600887 伊利股份,2016/04/07,14.018
600893 中航動力,2016/04/07,38.55
600958 東方證券,2016/04/07,19.28
600999 招商證券,2016/04/07,17.62
601006 大秦鐵路,2016/04/07,6.89
601088 中國神華,2016/04/07,14.1
601166 興業銀行,2016/04/07,15.44
601169 北京銀行,2016/04/07,9.88
601186 中國鐵建,2016/04/07,11.18
601211 國泰君安,2016/04/07,19.19
601288 農業銀行,2016/04/07,3.16
601318 中國平安,2016/04/07,31.37
601328 交通銀行,2016/04/07,5.53
601336 新華保險,2016/04/07,39.28
601390 中國中鐵,2016/04/07,8.06
601398 工商銀行,2016/04/07,4.26
601601 中國太保,2016/04/07,25.98
601628 中國人壽,2016/04/07,23.32
601668 中國建築,2016/04/07,5.64
601669 中國電建,2016/04/07,6.63
601688 華泰證券,2016/04/07,16.83
601766 中國中車,2016/04/07,10.11
601800 中國交建,2016/04/07,12.2
601818 光大銀行,2016/04/07,3.73
601857 中國石油,2016/04/07,7.61
601901 方正證券,2016/04/07,7.79
601985 中國核電,2016/04/07,7.68
601988 中國銀行,2016/04/07,3.38
601989 中國重工,2016/04/07,7.03
601998 中信銀行,2016/04/07,5.96
600000 浦發銀行,2016/04/06,17.96
600010 包鋼股份,2016/04/06,3.02
600015 華夏銀行,2016/04/06,10.24
600016 民生銀行,2016/04/06,9.05
600018 上港集團,2016/04/06,5.32
600028 中國石化,2016/04/06,4.98
600030 中信證券,2016/04/06,17.8
600036 招商銀行,2016/04/06,16.26
600048 保利地產,2016/04/06,9.45
600050 中國聯通,2016/04/06,4.49
600104 上汽集團,2016/04/06,20.36
600109 國金證券,2016/04/06,14.24
600111 北方稀土,2016/04/06,12.95
600150 中國船舶,2016/04/06,25.63
600518 康美藥業,2016/04/06,15.82
600519 貴州茅台,2016/04/06,257.21
600585 海螺水泥,2016/04/06,16.83
600637 東方明珠,2016/04/06,29.1
600795 國電電力,2016/04/06,3.1
600837 海通證券,2016/04/06,14.5
600887 伊利股份,2016/04/06,14.222
600893 中航動力,2016/04/06,39.69
600958 東方證券,2016/04/06,20
600999 招商證券,2016/04/06,18.12
601006 大秦鐵路,2016/04/06,6.98
601088 中國神華,2016/04/06,14.18
601166 興業銀行,2016/04/06,15.55
601169 北京銀行,2016/04/06,9.97
601186 中國鐵建,2016/04/06,11.41
601211 國泰君安,2016/04/06,19.65
601288 農業銀行,2016/04/06,3.18
601318 中國平安,2016/04/06,31.74
601328 交通銀行,2016/04/06,5.6
