stkcd	trdate	clprice
600048 保利地產	4/20/2016	9.15
600050 中國聯通	4/20/2016	4.19
600104 上汽集團	4/20/2016	20.21
600109 國金證券	4/20/2016	13.49
600111 北方稀土	4/20/2016	14.32
600150 中國船舶	4/20/2016	23.38
600518 康美藥業	4/20/2016	15.18
600519 貴州茅台	4/20/2016	238.44
600585 海螺水泥	4/20/2016	17.31
600637 東方明珠	4/20/2016	27.23
600795 國電電力	4/20/2016	3.01
600837 海通證券	4/20/2016	15.26
600887 伊利股份	4/20/2016	13.717
600893 中航動力	4/20/2016	37.01
600958 東方證券	4/20/2016	18.94
600999 招商證券	4/20/2016	17.74
601006 大秦鐵路	4/20/2016	6.65
601088 中國神華	4/20/2016	14.85
601166 興業銀行	4/20/2016	15.88
601169 北京銀行	4/20/2016	10.3
601186 中國鐵建	4/20/2016	11.02
601211 國泰君安	4/20/2016	19.06
601288 農業銀行	4/20/2016	3.14
601318 中國平安	4/20/2016	32.21
601328 交通銀行	4/20/2016	5.52
601336 新華保險	4/20/2016	39.14
601390 中國中鐵	4/20/2016	7.82
601398 工商銀行	4/20/2016	4.29
601601 中國太保	4/20/2016	27.41
601628 中國人壽	4/20/2016	23.12
601668 中國建築	4/20/2016	5.54
601669 中國電建	4/20/2016	6.4
601688 華泰證券	4/20/2016	17.58
601766 中國中車	4/20/2016	9.87
601800 中國交建	4/20/2016	11.79
601818 光大銀行	4/20/2016	3.69
601857 中國石油	4/20/2016	7.59
601901 方正證券	4/20/2016	7.72
601985 中國核電	4/20/2016	7.22
601988 中國銀行	4/20/2016	3.36
601989 中國重工	4/20/2016	6.5
601998 中信銀行	4/20/2016	5.89
600000 浦發銀行	4/19/2016	17.9
600010 包鋼股份	4/19/2016	3.16
600015 華夏銀行	4/19/2016	10.22
600016 民生銀行	4/19/2016	9.2
600018 上港集團	4/19/2016	5.2
600028 中國石化	4/19/2016	4.87
600030 中信證券	4/19/2016	17.44
600036 招商銀行	4/19/2016	17.11
600048 保利地產	4/19/2016	9.29
600050 中國聯通	4/19/2016	4.33
600104 上汽集團	4/19/2016	20.25
600109 國金證券	4/19/2016	13.98
600111 北方稀土	4/19/2016	13.64
600150 中國船舶	4/19/2016	24.75
600518 康美藥業	4/19/2016	15.25
600519 貴州茅台	4/19/2016	243.18
600585 海螺水泥	4/19/2016	17.38
600637 東方明珠	4/19/2016	28.05
600795 國電電力	4/19/2016	3.07
600837 海通證券	4/19/2016	15.09
600887 伊利股份	4/19/2016	14.066
600893 中航動力	4/19/2016	37.93
600958 東方證券	4/19/2016	19.1
600999 招商證券	4/19/2016	17.76
601006 大秦鐵路	4/19/2016	6.74
601088 中國神華	4/19/2016	15.07
601166 興業銀行	4/19/2016	15.87
601169 北京銀行	4/19/2016	10.19
601186 中國鐵建	4/19/2016	11.17
601211 國泰君安	4/19/2016	19.39
601288 農業銀行	4/19/2016	3.16
601318 中國平安	4/19/2016	31.93
601328 交通銀行	4/19/2016	5.52
601336 新華保險	4/19/2016	39.48
601390 中國中鐵	4/19/2016	8.05
601398 工商銀行	4/19/2016	4.29
601601 中國太保	4/19/2016	26.64
601628 中國人壽	4/19/2016	23.12
601668 中國建築	4/19/2016	5.64
601669 中國電建	4/19/2016	6.56
601688 華泰證券	4/19/2016	17.74
601766 中國中車	4/19/2016	10.07
601800 中國交建	4/19/2016	12.09
601818 光大銀行	4/19/2016	3.72
601857 中國石油	4/19/2016	7.65
601901 方正證券	4/19/2016	7.85
601985 中國核電	4/19/2016	7.46
601988 中國銀行	4/19/2016	3.38
601989 中國重工	4/19/2016	6.89
601998 中信銀行	4/19/2016	5.99
600000 浦發銀行	4/18/2016	17.81
600010 包鋼股份	4/18/2016	3.12
600015 華夏銀行	4/18/2016	10.22
600016 民生銀行	4/18/2016	9.19
600018 上港集團	4/18/2016	5.18
600028 中國石化	4/18/2016	4.86
600030 中信證券	4/18/2016	17.36
600036 招商銀行	4/18/2016	17.06
600048 保利地產	4/18/2016	9.29
600050 中國聯通	4/18/2016	4.35
600104 上汽集團	4/18/2016	20.19
600109 國金證券	4/18/2016	13.88
600111 北方稀土	4/18/2016	13.17
600150 中國船舶	4/18/2016	24.69
600518 康美藥業	4/18/2016	15.27
600519 貴州茅台	4/18/2016	243.68
600585 海螺水泥	4/18/2016	17.36
600637 東方明珠	4/18/2016	27.97
600795 國電電力	4/18/2016	3.06
600837 海通證券	4/18/2016	14.99
600887 伊利股份	4/18/2016	13.969
600893 中航動力	4/18/2016	37.92
600958 東方證券	4/18/2016	19.03
600999 招商證券	4/18/2016	17.61
601006 大秦鐵路	4/18/2016	6.73
601088 中國神華	4/18/2016	15.23
601166 興業銀行	4/18/2016	15.87
601169 北京銀行	4/18/2016	10.12
601186 中國鐵建	4/18/2016	11.15
601211 國泰君安	4/18/2016	19.31
601288 農業銀行	4/18/2016	3.16
601318 中國平安	4/18/2016	31.79
601328 交通銀行	4/18/2016	5.52
601336 新華保險	4/18/2016	39.51
601390 中國中鐵	4/18/2016	8.04
601398 工商銀行	4/18/2016	4.29
601601 中國太保	4/18/2016	26.47
601628 中國人壽	4/18/2016	23.17
601668 中國建築	4/18/2016	5.65
601669 中國電建	4/18/2016	6.55
601688 華泰證券	4/18/2016	17.62
601766 中國中車	4/18/2016	10.07
601800 中國交建	4/18/2016	12.11
601818 光大銀行	4/18/2016	3.73
601857 中國石油	4/18/2016	7.59
601901 方正證券	4/18/2016	7.77
601985 中國核電	4/18/2016	7.47
601988 中國銀行	4/18/2016	3.39
601989 中國重工	4/18/2016	6.88
601998 中信銀行	4/18/2016	6.03
600000 浦發銀行	4/15/2016	17.89
600010 包鋼股份	4/15/2016	3.14
600015 華夏銀行	4/15/2016	10.36
600016 民生銀行	4/15/2016	9.21
600018 上港集團	4/15/2016	5.26
600028 中國石化	4/15/2016	5.01
600030 中信證券	4/15/2016	17.9
600036 招商銀行	4/15/2016	16.93
600048 保利地產	4/15/2016	9.49
600050 中國聯通	4/15/2016	4.42
600104 上汽集團	4/15/2016	20.48
600109 國金證券	4/15/2016	14.28
600111 北方稀土	4/15/2016	13.6
600150 中國船舶	4/15/2016	25.58
600518 康美藥業	4/15/2016	15.38
600519 貴州茅台	4/15/2016	244.9
600585 海螺水泥	4/15/2016	17.6
600637 東方明珠	4/15/2016	28.66
600795 國電電力	4/15/2016	3.1
600837 海通證券	4/15/2016	15.03
600887 伊利股份	4/15/2016	14.134
600893 中航動力	4/15/2016	39.17
600958 東方證券	4/15/2016	19.4
600999 招商證券	4/15/2016	18.12
601006 大秦鐵路	4/15/2016	6.84
601088 中國神華	4/15/2016	15.25
601166 興業銀行	4/15/2016	15.84
601169 北京銀行	4/15/2016	10.25
601186 中國鐵建	4/15/2016	11.44
601211 國泰君安	4/15/2016	19.85
601288 農業銀行	4/15/2016	3.18
601318 中國平安	4/15/2016	31.99
601328 交通銀行	4/15/2016	5.59
601336 新華保險	4/15/2016	40.34
601390 中國中鐵	4/15/2016	8.19
601398 工商銀行	4/15/2016	4.3
601601 中國太保	4/15/2016	26.48
601628 中國人壽	4/15/2016	23.52
601668 中國建築	4/15/2016	5.73
601669 中國電建	4/15/2016	6.67
601688 華泰證券	4/15/2016	18.09
601766 中國中車	4/15/2016	10.23
601800 中國交建	4/15/2016	12.37
601818 光大銀行	4/15/2016	3.78
601857 中國石油	4/15/2016	7.75
601901 方正證券	4/15/2016	8
601985 中國核電	4/15/2016	7.62
601988 中國銀行	4/15/2016	3.42
601989 中國重工	4/15/2016	7.05
601998 中信銀行	4/15/2016	6.14
600000 浦發銀行	4/14/2016	17.8
600010 包鋼股份	4/14/2016	3.18
600015 華夏銀行	4/14/2016	10.32
600016 民生銀行	4/14/2016	9.11
600018 上港集團	4/14/2016	5.31
600028 中國石化	4/14/2016	5.04
600030 中信證券	4/14/2016	18
600036 招商銀行	4/14/2016	16.46
600048 保利地產	4/14/2016	9.49
600050 中國聯通	4/14/2016	4.47
600104 上汽集團	4/14/2016	20.58
600109 國金證券	4/14/2016	14.37
600111 北方稀土	4/14/2016	13.4
600150 中國船舶	4/14/2016	25.5
600518 康美藥業	4/14/2016	15.49
600519 貴州茅台	4/14/2016	242.76
600585 海螺水泥	4/14/2016	17.85
600637 東方明珠	4/14/2016	28.91
600795 國電電力	4/14/2016	3.12
600837 海通證券	4/14/2016	14.95
600887 伊利股份	4/14/2016	14.183
600893 中航動力	4/14/2016	39.46
600958 東方證券	4/14/2016	19.45
600999 招商證券	4/14/2016	18.36
601006 大秦鐵路	4/14/2016	6.86
601088 中國神華	4/14/2016	15.37
601166 興業銀行	4/14/2016	15.67
601169 北京銀行	4/14/2016	10.21
601186 中國鐵建	4/14/2016	11.47
601211 國泰君安	4/14/2016	20
601288 農業銀行	4/14/2016	3.19
601318 中國平安	4/14/2016	32.02
601328 交通銀行	4/14/2016	5.59
601336 新華保險	4/14/2016	40.43
601390 中國中鐵	4/14/2016	8.25
601398 工商銀行	4/14/2016	4.31
601601 中國太保	4/14/2016	26.29
601628 中國人壽	4/14/2016	23.69
601668 中國建築	4/14/2016	5.74
601669 中國電建	4/14/2016	6.73
601688 華泰證券	4/14/2016	17.99
601766 中國中車	4/14/2016	10.31
601800 中國交建	4/14/2016	12.53
601818 光大銀行	4/14/2016	3.79
601857 中國石油	4/14/2016	7.77
601901 方正證券	4/14/2016	8.06
601985 中國核電	4/14/2016	7.68
601988 中國銀行	4/14/2016	3.42
601989 中國重工	4/14/2016	7
601998 中信銀行	4/14/2016	6.12
600000 浦發銀行	4/13/2016	17.74
600010 包鋼股份	4/13/2016	3.22
600015 華夏銀行	4/13/2016	10.3
600016 民生銀行	4/13/2016	9.11
600018 上港集團	4/13/2016	5.3
600028 中國石化	4/13/2016	5.08
600030 中信證券	4/13/2016	17.85
600036 招商銀行	4/13/2016	16.48
600048 保利地產	4/13/2016	9.4
600050 中國聯通	4/13/2016	4.44
600104 上汽集團	4/13/2016	20.41
600109 國金證券	4/13/2016	14.38
600111 北方稀土	4/13/2016	13.47
600150 中國船舶	4/13/2016	25.31
600518 康美藥業	4/13/2016	15.36
600519 貴州茅台	4/13/2016	242.24
600585 海螺水泥	4/13/2016	17.66
600637 東方明珠	4/13/2016	28.82
600795 國電電力	4/13/2016	3.12
600837 海通證券	4/13/2016	14.91
600887 伊利股份	4/13/2016	14.066
600893 中航動力	4/13/2016	39.39
600958 東方證券	4/13/2016	19.49
600999 招商證券	4/13/2016	18.25
601006 大秦鐵路	4/13/2016	6.85
601088 中國神華	4/13/2016	15.45
601166 興業銀行	4/13/2016	15.66
601169 北京銀行	4/13/2016	10.06
601186 中國鐵建	4/13/2016	11.39
601211 國泰君安	4/13/2016	19.94
601288 農業銀行	4/13/2016	3.19
601318 中國平安	4/13/2016	31.91
601328 交通銀行	4/13/2016	5.57
601336 新華保險	4/13/2016	40.21
601390 中國中鐵	4/13/2016	8.18
601398 工商銀行	4/13/2016	4.32
601601 中國太保	4/13/2016	26.25
601628 中國人壽	4/13/2016	23.46
601668 中國建築	4/13/2016	5.73
601669 中國電建	4/13/2016	6.68
601688 華泰證券	4/13/2016	17.59
601766 中國中車	4/13/2016	10.21
601800 中國交建	4/13/2016	12.41
601818 光大銀行	4/13/2016	3.78
601857 中國石油	4/13/2016	7.79
601901 方正證券	4/13/2016	8.03
601985 中國核電	4/13/2016	7.64
601988 中國銀行	4/13/2016	3.42
601989 中國重工	4/13/2016	6.95
601998 中信銀行	4/13/2016	6.12
600000 浦發銀行	4/12/2016	17.62
600010 包鋼股份	4/12/2016	3.06
600015 華夏銀行	4/12/2016	10.22
600016 民生銀行	4/12/2016	9.03
600018 上港集團	4/12/2016	5.23
600028 中國石化	4/12/2016	4.94
600030 中信證券	4/12/2016	17.34
600036 招商銀行	4/12/2016	16.29
600048 保利地產	4/12/2016	9.24
600050 中國聯通	4/12/2016	4.38
600104 上汽集團	4/12/2016	20.39
600109 國金證券	4/12/2016	14.02
600111 北方稀土	4/12/2016	12.9
600150 中國船舶	4/12/2016	24.66
600518 康美藥業	4/12/2016	15.26
600519 貴州茅台	4/12/2016	244.92
600585 海螺水泥	4/12/2016	17.2
600637 東方明珠	4/12/2016	28.4
600795 國電電力	4/12/2016	3.06
600837 海通證券	4/12/2016	14.58
600887 伊利股份	4/12/2016	14.018
600893 中航動力	4/12/2016	38.92
600958 東方證券	4/12/2016	18.91
600999 招商證券	4/12/2016	17.71
601006 大秦鐵路	4/12/2016	6.76
601088 中國神華	4/12/2016	14.97
601166 興業銀行	4/12/2016	15.6
601169 北京銀行	4/12/2016	10.01
601186 中國鐵建	4/12/2016	11.25
601211 國泰君安	4/12/2016	19.39
601288 農業銀行	4/12/2016	3.16
601318 中國平安	4/12/2016	31.55
601328 交通銀行	4/12/2016	5.52
601336 新華保險	4/12/2016	39.56
601390 中國中鐵	4/12/2016	8.04
601398 工商銀行	4/12/2016	4.28
601601 中國太保	4/12/2016	26
601628 中國人壽	4/12/2016	23.12
601668 中國建築	4/12/2016	5.65
601669 中國電建	4/12/2016	6.59
601688 華泰證券	4/12/2016	16.98
601766 中國中車	4/12/2016	10.08
601800 中國交建	4/12/2016	12.18
601818 光大銀行	4/12/2016	3.74
601857 中國石油	4/12/2016	7.65
601901 方正證券	4/12/2016	7.86
601985 中國核電	4/12/2016	7.56
601988 中國銀行	4/12/2016	3.39
601989 中國重工	4/12/2016	6.9
601998 中信銀行	4/12/2016	6
600000 浦發銀行	4/11/2016	17.67
600010 包鋼股份	4/11/2016	3.08
600015 華夏銀行	4/11/2016	10.25
600016 民生銀行	4/11/2016	9.01
600018 上港集團	4/11/2016	5.26
600028 中國石化	4/11/2016	4.94
600030 中信證券	4/11/2016	17.39
600036 招商銀行	4/11/2016	16.31
600048 保利地產	4/11/2016	9.36
600050 中國聯通	4/11/2016	4.41
600104 上汽集團	4/11/2016	20.42
600109 國金證券	4/11/2016	14.1
600111 北方稀土	4/11/2016	12.96
600150 中國船舶	4/11/2016	24.91
600518 康美藥業	4/11/2016	15.5
600519 貴州茅台	4/11/2016	243.72
600585 海螺水泥	4/11/2016	17.05
600637 東方明珠	4/11/2016	28.71
600795 國電電力	4/11/2016	3.08
600837 海通證券	4/11/2016	14.46
600887 伊利股份	4/11/2016	14.095
600893 中航動力	4/11/2016	38.93
600958 東方證券	4/11/2016	19.26
600999 招商證券	4/11/2016	17.79
601006 大秦鐵路	4/11/2016	6.9
601088 中國神華	4/11/2016	14.43
601166 興業銀行	4/11/2016	15.61
601169 北京銀行	4/11/2016	10.01
601186 中國鐵建	4/11/2016	11.24
601211 國泰君安	4/11/2016	19.52
601288 農業銀行	4/11/2016	3.17
601318 中國平安	4/11/2016	31.51
601328 交通銀行	4/11/2016	5.56
601336 新華保險	4/11/2016	39.4
601390 中國中鐵	4/11/2016	8.1
601398 工商銀行	4/11/2016	4.29
601601 中國太保	4/11/2016	26
601628 中國人壽	4/11/2016	23.23
601668 中國建築	4/11/2016	5.65
601669 中國電建	4/11/2016	6.63
601688 華泰證券	4/11/2016	17.08
601766 中國中車	4/11/2016	10.17
601800 中國交建	4/11/2016	12.35
601818 光大銀行	4/11/2016	3.75
601857 中國石油	4/11/2016	7.64
601901 方正證券	4/11/2016	7.87
601985 中國核電	4/11/2016	7.65
601988 中國銀行	4/11/2016	3.39
601989 中國重工	4/11/2016	6.97
601998 中信銀行	4/11/2016	6.03
600000 浦發銀行	4/8/2016	17.6
600010 包鋼股份	4/8/2016	2.99
600015 華夏銀行	4/8/2016	10.16
600016 民生銀行	4/8/2016	8.99
600018 上港集團	4/8/2016	5.21
600028 中國石化	4/8/2016	4.87
600030 中信證券	4/8/2016	16.94
600036 招商銀行	4/8/2016	16.16
600048 保利地產	4/8/2016	9.22
600050 中國聯通	4/8/2016	4.34
600104 上汽集團	4/8/2016	20.18
600109 國金證券	4/8/2016	13.62
600111 北方稀土	4/8/2016	12.53
600150 中國船舶	4/8/2016	24.49
600518 康美藥業	4/8/2016	15.18
600519 貴州茅台	4/8/2016	249.86
600585 海螺水泥	4/8/2016	16.49
600637 東方明珠	4/8/2016	28.32
600795 國電電力	4/8/2016	3.05
600837 海通證券	4/8/2016	14.18
600887 伊利股份	4/8/2016	13.921
600893 中航動力	4/8/2016	38.28
600958 東方證券	4/8/2016	18.71
600999 招商證券	4/8/2016	17.24
601006 大秦鐵路	4/8/2016	6.81
601088 中國神華	4/8/2016	14.13
601166 興業銀行	4/8/2016	15.4
601169 北京銀行	4/8/2016	9.95
601186 中國鐵建	4/8/2016	11.05
601211 國泰君安	4/8/2016	18.88
601288 農業銀行	4/8/2016	3.16
601318 中國平安	4/8/2016	31.16
601328 交通銀行	4/8/2016	5.52
601336 新華保險	4/8/2016	38.71
601390 中國中鐵	4/8/2016	7.97
601398 工商銀行	4/8/2016	4.26
601601 中國太保	4/8/2016	25.99
601628 中國人壽	4/8/2016	22.95
601668 中國建築	4/8/2016	5.59
601669 中國電建	4/8/2016	6.5
601688 華泰證券	4/8/2016	16.49
601766 中國中車	4/8/2016	10.04
601800 中國交建	4/8/2016	12.14
601818 光大銀行	4/8/2016	3.72
601857 中國石油	4/8/2016	7.52
601901 方正證券	4/8/2016	7.61
601985 中國核電	4/8/2016	7.53
601988 中國銀行	4/8/2016	3.36
601989 中國重工	4/8/2016	6.88
601998 中信銀行	4/8/2016	5.97
600000 浦發銀行	4/7/2016	17.69
600010 包鋼股份	4/7/2016	3.03
600015 華夏銀行	4/7/2016	10.16
600016 民生銀行	4/7/2016	8.99
600018 上港集團	4/7/2016	5.24
600028 中國石化	4/7/2016	4.95
600030 中信證券	4/7/2016	17.33
600036 招商銀行	4/7/2016	16.1
600048 保利地產	4/7/2016	9.37
600050 中國聯通	4/7/2016	4.41
600104 上汽集團	4/7/2016	20.19
600109 國金證券	4/7/2016	13.88
600111 北方稀土	4/7/2016	12.71
600150 中國船舶	4/7/2016	24.98
600518 康美藥業	4/7/2016	15.46
600519 貴州茅台	4/7/2016	254.11
600585 海螺水泥	4/7/2016	16.52
600637 東方明珠	4/7/2016	28.63
600795 國電電力	4/7/2016	3.08
600837 海通證券	4/7/2016	14.25
600887 伊利股份	4/7/2016	14.018
600893 中航動力	4/7/2016	38.55
600958 東方證券	4/7/2016	19.28
600999 招商證券	4/7/2016	17.62
601006 大秦鐵路	4/7/2016	6.89
601088 中國神華	4/7/2016	14.1
601166 興業銀行	4/7/2016	15.44
601169 北京銀行	4/7/2016	9.88
601186 中國鐵建	4/7/2016	11.18
601211 國泰君安	4/7/2016	19.19
601288 農業銀行	4/7/2016	3.16
601318 中國平安	4/7/2016	31.37
601328 交通銀行	4/7/2016	5.53
601336 新華保險	4/7/2016	39.28
601390 中國中鐵	4/7/2016	8.06
601398 工商銀行	4/7/2016	4.26
601601 中國太保	4/7/2016	25.98
601628 中國人壽	4/7/2016	23.32
601668 中國建築	4/7/2016	5.64
601669 中國電建	4/7/2016	6.63
601688 華泰證券	4/7/2016	16.83
601766 中國中車	4/7/2016	10.11
601800 中國交建	4/7/2016	12.2
601818 光大銀行	4/7/2016	3.73
601857 中國石油	4/7/2016	7.61
601901 方正證券	4/7/2016	7.79
601985 中國核電	4/7/2016	7.68
601988 中國銀行	4/7/2016	3.38
601989 中國重工	4/7/2016	7.03
601998 中信銀行	4/7/2016	5.96
600000 浦發銀行	4/6/2016	17.96
600010 包鋼股份	4/6/2016	3.02
600015 華夏銀行	4/6/2016	10.24
600016 民生銀行	4/6/2016	9.05
600018 上港集團	4/6/2016	5.32
600028 中國石化	4/6/2016	4.98
600030 中信證券	4/6/2016	17.8
600036 招商銀行	4/6/2016	16.26
600048 保利地產	4/6/2016	9.45
600050 中國聯通	4/6/2016	4.49
600104 上汽集團	4/6/2016	20.36
600109 國金證券	4/6/2016	14.24
600111 北方稀土	4/6/2016	12.95
600150 中國船舶	4/6/2016	25.63
600518 康美藥業	4/6/2016	15.82
600519 貴州茅台	4/6/2016	257.21
600585 海螺水泥	4/6/2016	16.83
600637 東方明珠	4/6/2016	29.1
600795 國電電力	4/6/2016	3.1
600837 海通證券	4/6/2016	14.5
600887 伊利股份	4/6/2016	14.222
600893 中航動力	4/6/2016	39.69
600958 東方證券	4/6/2016	20
600999 招商證券	4/6/2016	18.12
601006 大秦鐵路	4/6/2016	6.98
601088 中國神華	4/6/2016	14.18
601166 興業銀行	4/6/2016	15.55
601169 北京銀行	4/6/2016	9.97
601186 中國鐵建	4/6/2016	11.41
601211 國泰君安	4/6/2016	19.65
601288 農業銀行	4/6/2016	3.18
601318 中國平安	4/6/2016	31.74
601328 交通銀行	4/6/2016	5.6
601336 新華保險	4/6/2016	40.15
601390 中國中鐵	4/6/2016	8.18
601398 工商銀行	4/6/2016	4.29
601601 中國太保	4/6/2016	26.14
601628 中國人壽	4/6/2016	23.79
601668 中國建築	4/6/2016	5.72
601669 中國電建	4/6/2016	6.69
601688 華泰證券	4/6/2016	17.29
601766 中國中車	4/6/2016	10.3
601800 中國交建	4/6/2016	12.46
601818 光大銀行	4/6/2016	3.77
601857 中國石油	4/6/2016	7.7
601901 方正證券	4/6/2016	7.98
601985 中國核電	4/6/2016	7.79
601988 中國銀行	4/6/2016	3.42
601989 中國重工	4/6/2016	7.16
601998 中信銀行	4/6/2016	6.04
600000 浦發銀行	4/5/2016	18.17
600010 包鋼股份	4/5/2016	3.05
600015 華夏銀行	4/5/2016	10.26
600016 民生銀行	4/5/2016	9.22
600018 上港集團	4/5/2016	5.4
600028 中國石化	4/5/2016	4.88
600030 中信證券	4/5/2016	17.93
600036 招商銀行	4/5/2016	16.34
600048 保利地產	4/5/2016	9.46
600050 中國聯通	4/5/2016	4.54
600104 上汽集團	4/5/2016	20.35
600109 國金證券	4/5/2016	14.43
600111 北方稀土	4/5/2016	13.11
600150 中國船舶	4/5/2016	25.82
600518 康美藥業	4/5/2016	15.71
600519 貴州茅台	4/5/2016	245.52
600585 海螺水泥	4/5/2016	16.91
600637 東方明珠	4/5/2016	29.48
600795 國電電力	4/5/2016	3.13
600837 海通證券	4/5/2016	14.54
600887 伊利股份	4/5/2016	14.27
600893 中航動力	4/5/2016	39.79
600958 東方證券	4/5/2016	20.24
600999 招商證券	4/5/2016	18.34
601006 大秦鐵路	4/5/2016	6.99
601088 中國神華	4/5/2016	14.25
601166 興業銀行	4/5/2016	15.66
601169 北京銀行	4/5/2016	10.03
601186 中國鐵建	4/5/2016	11.55
601211 國泰君安	4/5/2016	19.8
